代碼,學校名稱,公/私立,縣市名稱,鄉鎮市區名稱,地址,電話
114X56,臺南市白河區玉豐國民小學附設幼兒園,公立,[11]臺南市,白河區,[732]臺南市白河區玉豐里10鄰85號,(06)6852524#14
114X57,臺南市白河區內角國民小學附設幼兒園,公立,[11]臺南市,白河區,[732]臺南市白河區內角里12鄰1號,(06)6817363
114X58,臺南市白河區河東國民小學附設幼兒園,公立,[11]臺南市,白河區,[732]臺南市白河區河東里6鄰83-1號,(06)6852896
114X59,臺南市白河區大竹國民小學附設幼兒園,公立,[11]臺南市,白河區,[732]臺南市白河區大竹里1鄰3號,(06)6856212
114X60,臺南市柳營區柳營國民小學附設幼兒園,公立,[11]臺南市,柳營區,[736]臺南市柳營區士林里15鄰柳營路一段755號,(06)6222124#108
114X61,臺南市柳營區果毅國民小學附設幼兒園,公立,[11]臺南市,柳營區,[736]臺南市柳營區果毅里6鄰61號,(06)6231310#271
114X62,臺南市柳營區重溪國民小學附設幼兒園,公立,[11]臺南市,柳營區,[736]臺南市柳營區重溪里1鄰義士路二段2號,(06)6231760
114X63,臺南市柳營區太康國民小學附設幼兒園,公立,[11]臺南市,柳營區,[736]臺南市柳營區太康里1鄰4-1號,(06)6220684#20
114X64,臺南市後壁區後壁國民小學附設幼兒園,公立,[11]臺南市,後壁區,[731]臺南市後壁區後壁里12鄰195號,(06)6872915
114X65,臺南市後壁區安溪國民小學附設幼兒園,公立,[11]臺南市,後壁區,[731]臺南市後壁區長安里1鄰5號,(06)6361535#171
114X66,臺南市東山區東山國民小學附設幼兒園,公立,[11]臺南市,東山區,[733]臺南市東山區東中里4鄰龍鳳一街3號,(06)6803994
114X67,臺南市東山區東原國民小學附設幼兒園,公立,[11]臺南市,東山區,[733]臺南市東山區東原里23鄰8號,(06)6861042#101
114X68,臺南市東山區青山國民小學附設幼兒園,公立,[11]臺南市,東山區,[733]臺南市東山區青山里1鄰16號,(06)6863163
114X69,臺南市東山區吉貝耍國民小學附設幼兒園,公立,[11]臺南市,東山區,[733]臺南市東山區東河里2鄰15號,(06)6231149#218
114X70,臺南市學甲區學甲國民小學附設幼兒園,公立,[11]臺南市,學甲區,[726]臺南市學甲區秀昌里3鄰一秀30號,(06)7833220#337
114X71,臺南市學甲區東陽國民小學附設幼兒園,公立,[11]臺南市,學甲區,[726]臺南市學甲區慈福里1鄰華宗路260號,(06)7833322#701
114X72,臺南市西港區西港國民小學附設幼兒園,公立,[11]臺南市,西港區,[723]臺南市西港區慶安里13鄰進學街60號,(06)7952005#111
114X73,臺南市七股區竹橋國民小學附設幼兒園,公立,[11]臺南市,七股區,[724]臺南市七股區竹橋里11鄰130號,(06)7891041#13
114X75,臺南市關廟區文和實驗小學附設幼兒園,公立,[11]臺南市,關廟區,[718]臺南市關廟區布袋里5鄰長文街37號,(06)5551937#27
114X76,臺南市永康區龍潭國民小學附設幼兒園,公立,[11]臺南市,永康區,[710]臺南市永康區龍潭里20鄰龍潭街214號,(06)2032014
114X77,臺南市麻豆區大山國民小學附設幼兒園,公立,[11]臺南市,麻豆區,[721]臺南市麻豆區大山里1鄰大山腳1號,(06)5704463
114X78,臺南市麻豆區培文國民小學附設幼兒園,公立,[11]臺南市,麻豆區,[721]臺南市麻豆區興農里3鄰和平路11號,(06)5720321
114X79,臺南市後壁區新東國民小學附設幼兒園,公立,[11]臺南市,後壁區,[731]臺南市後壁區仕安里10鄰81號,(06)6320902#31
114X80,臺南市官田區渡拔國民小學附設幼兒園,公立,[11]臺南市,官田區,[720]臺南市官田區拔林里10鄰77-1號,(06)6901908#15
114X81,臺南市將軍區鯤鯓國民小學附設幼兒園,公立,[11]臺南市,將軍區,[725]臺南市將軍區鯤溟里1鄰6號,(06)7920185
114X82,臺南市仁德區依仁國民小學附設幼兒園,公立,[11]臺南市,仁德區,[717]臺南市仁德區中洲里1鄰港墘3號,(06)2662108#701
114X83,臺南市永康區大橋國民小學附設幼兒園,公立,[11]臺南市,永康區,[710]臺南市永康區大橋里3鄰大橋三街173號,(06)2033001#716
114X84,臺南市柳營區新山國民小學附設幼兒園,公立,[11]臺南市,柳營區,[736]臺南市柳營區旭山里4鄰新吉庄28-1號,(06)6231140#67
114X85,臺南市東山區聖賢國民小學附設幼兒園,公立,[11]臺南市,東山區,[733]臺南市東山區聖賢里12鄰田尾29號,(06)6353170#27
114X86,臺南市北門區北門國民小學附設幼兒園,公立,[11]臺南市,北門區,[727]臺南市北門區北門里2鄰舊埕3號,(06)7862035#10
114X87,臺南市西港區成功國民小學附設幼兒園,公立,[11]臺南市,西港區,[723]臺南市西港區竹林里2鄰11號,(06)7952204#2151
114X88,臺南市關廟區崇和國民小學附設幼兒園,公立,[11]臺南市,關廟區,[718]臺南市關廟區田中里8鄰南雄南路568號,(06)5551040#30
114X89,臺南市鹽水區竹埔國民小學附設幼兒園,公立,[11]臺南市,鹽水區,[737]臺南市鹽水區竹林里5鄰竹子?92-1號,(06)6551001#21
114X90,臺南市南化區瑞峰國民小學附設幼兒園,公立,[11]臺南市,南化區,[716]臺南市南化區關山里4鄰96號,(06)5770093#172
114X91,臺南市仁德區大甲國民小學附設幼兒園,公立,[11]臺南市,仁德區,[717]臺南市仁德區大甲里12鄰中正西路360巷20弄42號,(06)2662492#201
114X92,臺南市歸仁區保西國民小學附設幼兒園,公立,[11]臺南市,歸仁區,[711]臺南市歸仁區媽廟里13鄰中正北路三段60號,(06)2309683
114X93,臺南市龍崎區龍崎國民小學附設幼兒園,公立,[11]臺南市,龍崎區,[719]臺南市龍崎區崎頂里2鄰新市子41號,(06)5941204#14
114X94,臺南市下營區賀建國民小學附設幼兒園,公立,[11]臺南市,下營區,[735]臺南市下營區賀建里5鄰麻豆寮49號,(06)6891109#20
114X95,臺南市永康區崑山國民小學附設幼兒園,公立,[11]臺南市,永康區,[710]臺南市永康區崑山里44鄰國光五街72號,(06)2717949
114X96,臺南市永康區五王國民小學附設幼兒園,公立,[11]臺南市,永康區,[710]臺南市永康區五王里1鄰中華二路150號,(06)2336842#701
114X98,臺南市南化區玉山國民小學附設幼兒園,公立,[11]臺南市,南化區,[716]臺南市南化區玉山里5鄰48之1號,(06)5772072
114X99,臺南市鹽水區仁光國民小學附設幼兒園,公立,[11]臺南市,鹽水區,[737]臺南市鹽水區舊營里3鄰117號,(06)6523620#27
114X9B,臺南市立六甲幼兒園,公立,[11]臺南市,六甲區,[734]臺南市六甲區二甲里5鄰建工街266號,(06)6984863#35
114X9E,臺南市七股區農會附設臺南市私立七農非營利幼兒園（臺南市政府核准申請辦理）,私立,[11]臺南市,七股區,[724]臺南市七股區大埕里6鄰272號,(06)7871711#312
114X9H,臺南市私立貝兒幼兒園,私立,[11]臺南市,玉井區,[714]臺南市玉井區玉田里40鄰中華路232號,(06)5741287
114X9J,臺南市立仁德幼兒園,公立,[11]臺南市,仁德區,[717]臺南市仁德區上崙里9鄰民安路2段436號,(06)2796114
114X9K,臺南市私立小咪咪幼兒園,私立,[11]臺南市,仁德區,[717]臺南市仁德區後壁里34鄰德洋路83號,(06)2903311
114X9S,臺南市立麻豆幼兒園,公立,[11]臺南市,麻豆區,[721]臺南市麻豆區龍泉里1鄰溝仔墘2-6號,(06)5715893#211
114X9W,臺南市立學甲幼兒園,公立,[11]臺南市,學甲區,[726]臺南市學甲區秀昌里14鄰下溪洲1-11號,(06)7832273
114X9Y,臺南市立將軍幼兒園,公立,[11]臺南市,將軍區,[725]臺南市將軍區廣山里18鄰176號,(06)7931378
114XA2,臺南市立新市幼兒園,公立,[11]臺南市,新市區,[744]臺南市新市區新和里6鄰富強路16巷1號,(06)5999840#20
114XA2-01,臺南市立新市幼兒園大社分班,公立,[11]臺南市,新市區,[744]臺南市新市區大社里5鄰大社159號,(06)5011400
114XA2-02,臺南市立新市幼兒園大營分班,公立,[11]臺南市,新市區,[744]臺南市新市區大營里10鄰大營213號,(06)5014610
114XA2-03,臺南市立新市幼兒園社內分班,公立,[11]臺南市,新市區,[744]臺南市新市區社內里9鄰社內91-22號,(06)5891071
114XA2-04,臺南市立新市幼兒園港墘分班,公立,[11]臺南市,新市區,[744]臺南市新市區港墘里22鄰華美街11-1號,(06)5014614
114XA4,臺南市立歸仁幼兒園,公立,[11]臺南市,歸仁區,[711]臺南市歸仁區崙頂里2鄰信義南路98號,(06)3308278
114XA5,臺南市立關廟幼兒園,公立,[11]臺南市,關廟區,[718]臺南市關廟區關廟里5鄰文化街3號,(06)5956998
114Y01,臺南市麻豆區紀安國民小學附設幼兒園,公立,[11]臺南市,麻豆區,[721]臺南市麻豆區謝安里9鄰231號,(06)5722306
114Y02,臺南市歸仁區歸南國民小學附設幼兒園,公立,[11]臺南市,歸仁區,[711]臺南市歸仁區辜厝里42鄰民權南路171號,(06)2304930#733
114Y03,臺南市仁德區仁和國民小學附設幼兒園,公立,[11]臺南市,仁德區,[717]臺南市仁德區仁愛里22鄰108號,(06)3365465
114Y04,臺南市關廟區深坑國民小學附設幼兒園,公立,[11]臺南市,關廟區,[718]臺南市關廟區深坑里12鄰南雄路一段487號,(06)5952409#201
114Y05,臺南市後壁區新嘉國民小學附設幼兒園,公立,[11]臺南市,後壁區,[731]臺南市後壁區新嘉里19鄰210-2號,(06)6621981#10
114Y06,臺南市麻豆區港尾國民小學附設幼兒園,公立,[11]臺南市,麻豆區,[721]臺南市麻豆區港尾里5鄰9號,(06)5701341#111
114Y07,臺南市西港區後營國民小學附設幼兒園,公立,[11]臺南市,西港區,[723]臺南市西港區營西里1鄰3號,(06)7952131#709
114Y08,臺南市歸仁區文化國民小學附設幼兒園,公立,[11]臺南市,歸仁區,[711]臺南市歸仁區文化里9鄰文化街二段136號,(06)3301666#120
114Y09,臺南市永康區三村國民小學附設幼兒園,公立,[11]臺南市,永康區,[710]臺南市永康區?洲里2鄰鹽行路2號,(06)2531850#100
114Y10,臺南市六甲區林鳳國民小學附設幼兒園,公立,[11]臺南市,六甲區,[734]臺南市六甲區中社里20鄰林鳳營240號,(06)6983583#117
114Y11,臺南市官田區隆田國民小學附設幼兒園,公立,[11]臺南市,官田區,[720]臺南市官田區隆田里22鄰中山路一段127號,(06)5791047#107
114Y12,臺南市大內區二溪國民小學附設幼兒園,公立,[11]臺南市,大內區,[742]臺南市大內區二溪里3鄰154號,(06)5762001#210
114Y13,臺南市西港區港東國民小學附設幼兒園,公立,[11]臺南市,西港區,[723]臺南市西港區港東里9鄰雙張?1-1號,(06)7952231#201
114Y14,臺南市南化區西埔國民小學附設幼兒園,公立,[11]臺南市,南化區,[716]臺南市南化區西埔里12鄰117號,(06)5771240#207
114Y15,臺南市關廟區保東國民小學附設幼兒園,公立,[11]臺南市,關廟區,[718]臺南市關廟區埤頭里2鄰關新路一段776號,(06)5952344#219
114Y16,臺南市官田區嘉南國民小學附設幼兒園,公立,[11]臺南市,六甲區,[734]臺南市六甲區龍湖里11鄰珊瑚路301號,(06)6982491
114Y18,臺南市北門區蚵寮國民小學附設幼兒園,公立,[11]臺南市,北門區,[727]臺南市北門區鯤江里2鄰791號,(06)7863250#207
114Y19,臺南市新營區新泰國民小學附設幼兒園,公立,[11]臺南市,新營區,[730]臺南市新營區新東里15鄰東學路77號,(06)6330496#702
210X07,國立臺南大學附設實驗國民小學附設幼兒園,公立,[21]臺南市,中西區,[700]臺南市中西區郡王里1鄰樹林街二段31號,(06)2132566#600
211K01,臺南市私立朝陽幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區溪心里1鄰海中街300號,(06)2462818
211K02,臺南市私立欣苗幼兒園,私立,[21]臺南市,南區,[702]臺南市南區新生里10鄰大同路二段136巷5弄1號,(06)2145625
211K03,臺南市私立威爾森德高幼兒園,私立,[21]臺南市,東區,[701]臺南市東區大智里40鄰永東街58號,(06)2905460
211K04,臺南市私立快樂讀經幼兒園,私立,[21]臺南市,北區,[704]臺南市北區實踐里12鄰北門路三段27巷11號1樓,(06)2522045
211K05,臺南市私立仁仁森林幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區原佃里1鄰怡安路二段516巷186、188號,(06)2553161
211K06,臺南市私立佛光山慈航幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區州南里26鄰安和路四段538巷77號,(06)3560577
211K07,臺南市私立愛因斯坦資優幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區海東里9鄰安吉路一段142號,(06)2555565
211K08,臺南市私立愛上學幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區安慶里14鄰安西路298號,(06)2567630
211K09,臺南市擇仁非營利幼兒園(委託財團法人福智文教基金會辦理),私立,[21]臺南市,南區,[702]臺南市南區明德里6鄰南門路232號,(06)7030435
211K0A,臺南市私立小孔明創客幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區溪心里28鄰智安四街96號,(06)2460030
211K0B,臺南市私立才子幼兒園,私立,[21]臺南市,東區,[701]臺南市東區和平里2鄰文化二街68號,(06)2680144
211K0C,臺南市私立新光暉幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區國安里11鄰生態街589、591、593號,(06)3585191
211K0D,臺南市私立卡羅幼兒園,私立,[21]臺南市,南區,[702]臺南市南區興農里6鄰萬年七街316號,(06)2965218
211K0E,臺南市水交社非營利幼兒園(委託台南市教保產業工會辦理),私立,[21]臺南市,南區,[702]臺南市南區大成里10鄰西門路一段306號,(06)2642161
211K0F,臺南市私立日光小河馬幼兒園,私立,[21]臺南市,東區,[701]臺南市東區東明里2鄰東興路63號,(06)2080282
211K0G,崑山國際學校財團法人臺南市崑山高級中等學校附設臺南市私立國際幼兒園,私立,[21]臺南市,北區,[704]臺南市北區合興里18鄰開元路444號,(06)2383888
211K0H,臺南市私立福瑞斯特國際藝術幼兒園,私立,[21]臺南市,安平區,[708]臺南市安平區國平里27鄰府平路144巷58號,(06)2988292
211K0I,臺南市私立台南保進國際藝術幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區塭南里5鄰安昌街174巷79弄47號,(06)3571092
211K0J,臺南市崑山土城非營利幼兒園(委託財團法人崑山科技大學設立之崑山科技大學辦理),私立,[21]臺南市,安南區,[709]臺南市安南區城東里9鄰城安路21號,(06)2571278
211K0K,臺南市私立劍聲國際幼兒園,私立,[21]臺南市,東區,[701]臺南市東區忠孝里14鄰榮譽街95號1樓,(06)2908872
211K0L,慈濟學校財團法人臺南市私立慈濟高級中學附設臺南市私立慈中幼兒園,私立,[21]臺南市,安平區,[708]臺南市安平區國平里8鄰文平路95號,(06)2959230
211K0M,臺南市私立大舜科技幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區顯宮里3鄰工業二路152號,(06)3842501
211K0N,臺南市私立萊德幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區國安里12鄰郡安路6段227號,(06)3589667
211K0O,臺南市私立伊凡卡幼兒園,私立,[21]臺南市,東區,[701]臺南市東區崇成里14鄰崇明16街11號及13號,(06)2687999
211K0P,臺南市私立台江幼兒園,私立,[21]臺南市,安南區,[709]臺南市安南區淵西里10鄰安中路四段560號,(06)2473897
211X01,臺南市私立怡東幼兒園,私立,[21]臺南市,東區,[701]臺南市東區東明里2鄰怡東路32號,(06)2348203
211X07,臺南市私立新樓幼兒園,私立,[21]臺南市,東區,[701]臺南市東區東門里11鄰青年路360號,(06)2383884
211X08,財團法人台南市私立母佑會社會福利慈善基金會附設臺南市私立母佑幼兒園,私立,[21]臺南市,東區,[701]臺南市東區南聖里8鄰裕農路798號,(06)3310830
211X09,臺南光華學校財團法人臺南市光華高級中學附屬臺南市私立光華幼兒園,私立,[21]臺南市,東區,[701]臺南市東區圍下里1鄰勝利路41號,(06)2342647
211X10,臺南市私立德光幼兒園,私立,[21]臺南市,東區,[701]臺南市東區德光里9鄰崇德路196號,(06)2691995
211X11,臺南市私立牧群幼兒園,私立,[21]臺南市,東區,[701]臺南市東區關聖里12鄰裕和路36號,(06)3310700
211X12,財團法人台灣聖公會附設臺南市私立聖公會幼兒園,私立,[21]臺南市,東區,[701]臺南市東區崇德里24鄰崇德路550巷24號,(06)2683771
211X19,臺南市私立而勇幼兒園,私立,[21]臺南市,北區,[704]臺南市北區大豐里28鄰文賢路365巷56號,(06)3504923
